,id,description,photo,article,name,price,sku
0,5355278,"Рубашка атласная с втачными рукавами на манжетах, темно-зеленая из итальянской купры.

Состав:
40% хлопок
60% вискоза",https://sun9-7.userapi.com/SfuhzozjOyKR7XMaTo_U_lJduQCdcq-iyit1Xw/xdLzYd52V08.jpg,,"Арт.4619 Рубашка атласная с втачными рукавами на манжетах, темно-зеленая из итальянской купры.",5200.0,4619
1,5355273,"Джемпер вязаный хлопковый ажурный с рукавами летучая мышь стальной.

Возможно исполнение в цвете:
- тропик - арт.4631
- молочный шоколад - 4632",https://sun9-74.userapi.com/lYjU5cVTe_h3QTYABvVQv4dPBPFpTnqJbSGYGw/qyGOUddFBN8.jpg,,Арт.4627 Джемпер вязаный хлопковый ажурный с рукавами летучая мышь стальной.,4400.0,4627
2,5355272,"Возможно исполнение в цвете:
- полынь - арт.4628
- терракотовый - арт.4629
- зеленый янтарь - арт.4630

Состав:
50% шерсть
50% акрил",https://sun9-37.userapi.com/KLuKr8RxHvd6QlgL19xHQTfIBenoMTx5ZQlHcw/2EcxJfTb0b4.jpg,,Арт.4626 Джемпер вязаный полушерстяной с косами по низу морковный.,4700.0,4626
3,5355269,"Куртка двусторонняя широкая - стеганая ткань на холофайбере с экомехом. Это хит марки - стильная вещь для автоледи... Легкая, объемная, элегантная... Куртка-накидка. Отлично сочетается с теплыми объемными свитерами, вязаными платьями, с юбками - узкими или расклешенными, с брючками... Вариантов - море!!! Особенно, если учесть, что возможности этой вещи удваиваются, если надеть её мехом наружу - совершенно иной образ - больше гламурный, шикарный...

Состав: 100% полиэстер",https://sun9-49.userapi.com/ljo9VEU5zvvnH-WkusRsf79NUmA0N8BiyvmPzA/C84WTnYk9tY.jpg,,"Арт.3859 Куртка двухсторонняя-стежка с экомехом,  черная.",10300.0,3859
4,5355266,"Летнее пальто без подклада с ноткой стиля «гранж», длинное,  свободного кроя из невероятно приятного фактурного жаккардового итальянского хлопка темно-серого цвета с ассиметричной застёжкой на крупные кнопки и акцентами из красной экокожи. Воротник-трансформер предполагает различные варианты оформления горловины. Швы внутри дерзко обработаны атласной бейкой красного цвета.

Состав:
59% хлопок
28% вискоза
13% лен
Отделка: 100% полиэстер",https://sun9-27.userapi.com/IU1UKD2kwvV0IHIE9g6D2YvhNdHNPbKjGZK8eQ/OkZG2HzmTYo.jpg,,"Арт.3459 Пальто летнее жаккард серый итальянский с асимметричной застежкой, отделка красная кожа.",12310.0,3459
5,5355265,"Пальто с рукавами реглан и накладными карманами из тонкого шерстяного сукна темно-серое

Состав:
70% шерсть
25% вискоза
5% полиэстер
Подклад:
45% вискоза
55% полиэстер",https://sun9-3.userapi.com/cHOYmCdYEiycI0F538oeqxEpqZHVxbcxe4BwJw/SxVkx4XLmfg.jpg,,Арт.3304 Пальто с рукавами реглан и накладными карманами из тонкого шерстяного сукна темно-серое.,16200.0,3304
6,5355263,"Универсальный жилет, подходит как верхняя вещь, практически к любым платьям, юбкам с блузкой, а также к брючным комплектам. Комфортный и стильный.

Состав:
75% вискоза
20% нейлон
5% лайкра",https://sun9-65.userapi.com/WziknkXWZ2CuNQnaxh80GmtehtSkMPl76hzrsA/NG2-gWNizuk.jpg,,Арт.4590 Жилет прямоугольный с карманами серый.,2000.0,4590
7,5355260,"Универсальный жилет, подходит как верхняя вещь, практически к любым платьям, юбкам с блузкой, а также к брючным комплектам. Комфортный и стильный.

Состав:
60% вискоза
35% нейлон
5% спандекс",https://sun9-30.userapi.com/DycwrGeCq_I2v3ETtdQmbrjK0dUxovxwnL_Jjw/vdLm1zwcQ6E.jpg,,Арт.1227 Жилет прямоугольный с карманами черный,2000.0,1227
8,5355257,"Жилет двухсторонний с карманами на молниях, серая плащевка на клетчатом флисе

Состав:
100% полиэстер",https://sun9-2.userapi.com/m5cOmH5Uv0DyLXRfWwo6NY6U3ObidDay0o8ySA/ep4NBnwMAuw.jpg,,"Арт.4606 Жилет двухсторонний с карманами на молниях, серая плащевка на клетчатом флисе.",5000.0,4606
9,5355255,"Это - классика в современном исполнении. Замечательный классический клубный пиджак прямого ""мужского"" силуэта с диагональными подкройными бочками, двубортный... Такая вещь в гардеробе - очень востребована и популярна. И с платьем, и с юбкой, и с брюками любого кроя, вплоть до узких скинни, не говоря уже о классике, бриджах, кюлотах и т.д. Пиджак на подкладе, с четким плечевым поясом.

Состав:
95% полиэстер
3% вискоза
2% спандекс
Подклад:
45% вискоза
55% полиэстер",https://sun9-37.userapi.com/eRKZreFzs3Ij1f3v4GoUIoQ-3jNqyyjJVQP1rw/06Nwl16GQ2M.jpg,,"Арт.3613 Пиджак ""клетка"" двубортный, втачной рукав, на подкладе, синий.",8640.0,3613
10,5355248,"Это - классика в современном исполнении. Замечательный классический клубный пиджак прямого ""мужского"" силуэта с диагональными подкройными бочками, двубортный... Такая вещь в гардеробе - очень востребована и популярна. И с платьем, и с юбкой, и с брюками любого кроя, вплоть до узких скинни, не говоря уже о классике, бриджах, кюлотах и т.д. Пиджак на подкладе, с четким плечевым поясом.

Состав:
50% вискоза
50% полиэстер
Подклад:
45% вискоза
55% полиэстер",https://sun9-7.userapi.com/609yQmNTSW_pT7JamODR1UUrU694hanKUgPp9Q/LjrpnHjcXZ4.jpg,,"Арт.4607 Пиджак ""клетка"" двубортный, втачной рукав, на подкладе, синий ""колледж""",8640.0,4607
11,5355242,"Это - классика в современном исполнении. Замечательный классический клубный пиджак прямого ""мужского"" силуэта с диагональными подкройными бочками, двубортный... Такая вещь в гардеробе - очень востребована и популярна. И с платьем, и с юбкой, и с брюками любого кроя, вплоть до узких скинни, не говоря уже о классике, бриджах, кюлотах и т.д. Пиджак на подкладе, с четким плечевым поясом.

Состав:
50% вискоза
50% полиэстер
Подклад:
45% вискоза
55% полиэстер",https://sun9-31.userapi.com/mWDkzWOCuPjw35ryQCGMChWqjUvUwXghbnBE4A/g4Ox769Zt1g.jpg,,"Арт.4597 Пиджак ""клетка"" двубортный, втачной рукав, на подкладе, серый ""колледж""",8640.0,4597
12,5355236,"Это - классика в современном исполнении. Замечательный классический клубный пиджак прямого ""мужского"" силуэта с диагональными подкройными бочками, двубортный... Такая вещь в гардеробе - очень востребована и популярна. И с платьем, и с юбкой, и с брюками любого кроя, вплоть до узких скинни, не говоря уже о классике, бриджах, кюлотах и т.д. Пиджак на подкладе, с четким плечевым поясом.

Состав:
95% полиэстер
3% вискоза
2% спандекс
Подклад:
100% вискоза",https://sun9-68.userapi.com/z1URJYl7Ci0OjE-CB_QCDmTjbIVbxOAhX55wzw/2EITdLpzLT8.jpg,,"Арт. 4596 Пиджак ""клетка"" двубортный, втачной рукав, на подкладе, коричневый",8640.0,4596
13,5355228,"Жакет из валяной шерсти фуксия, с рукавом реглан, карманами открытые швы. 

Состав:
90% шерсть
10% полиэстер",https://sun9-50.userapi.com/ju2HWQKRJFH2sKn-OPWg1O6roFNfgRV1KHNPSw/ZLpLlT4W7VA.jpg,,"Арт.4601 Жакет из валяной шерсти фуксия, с рукавом реглан, карманами открытые швы.",6000.0,4601
14,5355222,"Жакет из валяной терракотовой шерсти, с рукавом реглан, карманами открытые швы.

Состав:
65% шерсть
35% полиэстер",https://sun9-16.userapi.com/s0zI2qrXVPZfFX4v59YOLcJYxe9ufkAZD4kUwQ/Xg__eyVEaLE.jpg,,"Арт.4600 Жакет из валяной терракотовой шерсти, с рукавом реглан, карманами открытые швы.",6000.0,4600
15,5355220,"Жакет из валяной серой шерсти, с рукавом реглан, карманами открытые швы.

Состав:
90% шерсть
10% полиэстер",https://sun9-7.userapi.com/m4sk8-yrIh9YXcrMZf7NAKIngwpDWJEyGRytqQ/fG4c_364Mi4.jpg,,"Арт.4599 Жакет из валяной серой шерсти, с рукавом реглан, карманами открытые швы.",6000.0,4599
16,5355212,"Жакет из валяной красной шерсти, с рукавом реглан, карманами открытые швы. 

Состав:
90% шерсть
10% полиэстер",https://sun9-59.userapi.com/ZEQeXUvZsLMfGLgv_MXHNNfihmm2Osvq-OTwJQ/j2_kxs2j5RE.jpg,,"Арт.4598 Жакет из валяной красной шерсти, с рукавом реглан, карманами открытые швы.",6000.0,4598
17,5355211,"Платье-ромб с рукавом 3/4 серый (Милано).

Состав:
75% вискоза
20% нейлон
5% лайкра",https://sun9-32.userapi.com/ghMpmFuu54qiZ-T8wAefrp-cXIq9arIq8e-reA/xSaUuYWf9yQ.jpg,,Арт.4604 Платье-ромб с рукавом 3/4 серый (Милано).,4100.0,4604
18,5355209,"Платье-ромб с рукавом 3/4 лиловый (Турин)

Состав:
73% вискоза
22% полиэстер
5% спандекс",https://sun9-66.userapi.com/LREmp6hddknfaIT6Qu8hzAgzipVYnCcn0iUHQg/UTlA5clOQpk.jpg,,Арт. 4603 Платье-ромб с рукавом 3/4 лиловый (Турин),4100.0,4603
19,5355207,"Пальто приталенное отрезное, с втачными рукавами, меланж коричневый. 

Состав:
95% полиэстер, 5% эластан
Подклад:
50% вискоза
50% полиэстер",https://sun9-35.userapi.com/fdxn10syumRZWZGmSnCCfQow9T1barfXV4YMLA/zo5TVcW9TEY.jpg,,"Арт. 4624 Пальто приталенное отрезное, с втачными рукавами, меланж коричневый.",14000.0,4624
20,5355206,"Куртка меховая комбинированная с плащевкой хаки. 

Состав:
100% полиэстер
Подклад:
50% вискоза
50% полиэстер",https://sun9-52.userapi.com/lD2N0RRxicKmLoywh74RVksjod83UqNbS53OwQ/ekg8VXBegZ0.jpg,,Арт.4623 Куртка меховая комбинированная с плащевкой хаки.,8900.0,4623
21,5355205,"Пиджак двубортный прямой из итальянской костюмной шерсти черный в полоску. 

Состав:
86% шерсть, 1% шелк, 11% полиамид, 2% эластан
Подклад: 100% вискоза",https://sun9-70.userapi.com/CVVZ2IsLbVwMAiB7U5h9hDvQgPPhRc9MArvTIQ/pri6bvQG7jI.jpg,,Арт.4622 Пиджак двубортный прямой из итальянской костюмной шерсти черный в полоску.,8000.0,4622
22,5355194," Брюки из серого футера с манжетами.

Состав:
100% хлопок",https://sun9-38.userapi.com/1jSpsRYldqs_5jOH4HxRk0ODetpr7IKJYOsIEw/DzOXbkObkII.jpg,,Арт.910 Брюки из серого футера с манжетами.,2835.0,910
23,5355192,"Арт.4620 Джемпер прямой комбинированный с длинными рукавами (футер с трикотажем). 

Состав:
100% хлопок
Отделка: 70% вискоза, 30% полиэстер",https://sun9-51.userapi.com/QmBzoU_qAz30Q-dk15mQ6EKlLpCz2tZK4fXXBw/rOVmnBhEuy4.jpg,,Арт.4621 Джемпер прямой комбинированный с длинными рукавами (футер с трикотажем).,3000.0,4621
24,5355180,"Рубашка атласная с втачными рукавами на манжетах, шоколадная из итальянской купры.

Состав:
40% хлопок
60% вискоза",https://sun9-15.userapi.com/vKRr-ves96_xiLBgsVBAJiAU4CRf-Vs0wqUVvw/FTFWX44wGt4.jpg,,"Арт.4620 Рубашка атласная с втачными рукавами на манжетах, шоколадная из итальянской купры.",5200.0,4620
25,5355178,"Рубашка атласная с втачными рукавами на манжетах, черная из итальянской купры.

Состав:
40% хлопок
60% вискоза",https://sun9-25.userapi.com/tnf9KJvzydMyRkaqlHTfEcokvrGDvkdwsNhvkA/hZNhJdjI1LQ.jpg,,"Арт.4618 Рубашка атласная с втачными рукавами на манжетах, черная из итальянской купры.",5200.0,4618
26,5355172,"Платье прямое с втачными рукавами и хомутом футер серый меланж. 

Состав:
100% хлопок",https://sun9-5.userapi.com/FE2rTJaQY3LR0O2yW4ciVYyCy1F_f19zuJAGTQ/PfGuFLDakAM.jpg,,Арт. 4617 Платье прямое с втачными рукавами и хомутом футер серый меланж.,3800.0,4617
27,5355170,"Платье трикотажное с цельнокроеными рукавами и защипами, вискоза.

Состав:
70% вискоза
30% полиэстер",https://sun9-59.userapi.com/I6MltxZ3uxW-xNLwyA4fyS-B001I-2b5SX5fMg/oQNxVR3yYV0.jpg,,"Арт.4616 Платье трикотажное с цельнокроеными рукавами и защипами, вискоза.",5200.0,4616
28,5355166,"Платье трикотажное прямое черное с длинными рукавами без воротника. 

Состав:
97% вискоза
3% эластан",https://sun9-48.userapi.com/NAjUUIPwSWROSZgBPEoxGfkgCp8C7qn-c43u-w/7ScJ-AVxrU4.jpg,,Арт.4615 Платье трикотажное прямое черное с длинными рукавами без воротника.,3500.0,4615
29,5355162," Платье черное трикотажное вискозное с отделкой из перфорированной экокожи. 

Состав:
70% вискоза, 25% полиамид, 5% полиуретан
Отделка: 100% полиэстер",https://sun9-12.userapi.com/noHrHyJpJgbGmuXtPKSiC4GHEzGFaN-JQBCwtA/CrKGY8iIG7o.jpg,,Арт.4614 Платье черное трикотажное вискозное с отделкой из перфорированной экокожи.,6500.0,4614
30,5355157,"Платье комбинированное черный трикотаж с итальянской сорочкой в мелкую полоску. 

Состав:
97% вискоза, 3% эластан
Отделка:
12% хлопок, 25% вискоза, 7% шелк, 53% полиэстер, 3% лайкра",https://sun9-28.userapi.com/wU2aHTbdhP-FzOoT6J-l9gpp4-OkiCFqU335iQ/_-4z6U9AW-o.jpg,,Арт. 4613 Платье комбинированное черный трикотаж с итальянской сорочкой в мелкую полоску.,7500.0,4613
31,5355152,"Платье прямое с цельнокроеными рукавами 3/4 ,трикотажное клетка по косой. 

Состав:
20% вискоза
77% полиэстер
3% эластан",https://sun9-65.userapi.com/yd9WtMsBU4m8Ok1OqBXlh4DIoFFypc8Trt4ZOA/7aeXesLbq-A.jpg,,"Арт.4611 Платье прямое с цельнокроеными рукавами 3/4 ,трикотажное клетка по косой.",4850.0,4611
32,5355144,"Пальто демисезонное классическое красное.
Состав:
80% шерсть
20% полиамид
Подклад: 100% вискоза",https://sun9-45.userapi.com/WojgZ2-gPc5dkk_Qqlre5wzBvHrE77YVBtoLEg/kma9tGBlFMM.jpg,,Арт.4610 Пальто демисезонное классическое красное.,30000.0,4610
33,5355133,"Жакет широкий на кнопках с длинным рукавом, шерстяной с геометрическим рисунком черно-белый. 

Состав:
60% шерсть
40% акрил",https://sun9-25.userapi.com/QoX1zRBuWDiU9fOBs6-oiYNOBdu742CqklwDKw/UZ-3PaBr7rc.jpg,,"Арт.4609 Жакет широкий на кнопках с длинным рукавом, шерстяной с геометрическим рисунком черно-белый",15000.0,4609
34,5290304,"Джемпер вязаный крупной вязки короткий с хомутом и ручной обвязкой цвет полынь. Полушерсть. Стильная и теплая вещь.
К слову говоря, свитера крупной вязки уже давно не сходят с мировых подиумов. Ведь такие модели идут всем без исключения, они приковывают внимание и делают ваш образ богемным.",https://sun9-38.userapi.com/4PEQNo52qEcxmRB3O4_etxNYNSt3VyuyRP1TFA/ulfwM2Tu-c4.jpg,,Джемпер вязаный короткий с хомутом и ручной обвязкой цвет полынь Арт. 3220,4800.0,Арт. 3220
35,5209516,"Блузон с рукавом реглан 3/4, фигурной стойкой и асимметричным низом, черная. 
Состав:
70% вискоза
27% нейлон
3% спандекс",https://sun9-31.userapi.com/Q4nHu4JRXPHu8jgIG_JVj3bruZu39u4ukRg95w/apBZY4joP88.jpg,,"Блузон с рукавом реглан 3/4, фигурной стойкой и асимметричным низом, черная. Арт. 4547",3670.0,4547
36,5209512,"Жилет двухсторонний с карманами на молниях, черная плащевка на клетчатом флисе. 
Состав:
100% полиэстер",https://sun9-51.userapi.com/1lyrHJy6FP9Vu4Vviz2ooN9gOBwS_sXnUOveZw/NKNYfX08poA.jpg,,"Жилет двухсторонний с карманами на молниях, черная плащевка на клетчатом флисе. Арт.4556",5000.0,4556
37,5209497,"Жилет длинный стеганый на молнии с капюшоном, с отделкой из замши и с лампасами, черный. Арт.4557
Состав:
100% полиэстер
Отделка:
35% вискоза
60% полиэстер
5% эластан
Подклад
100% вискоза",https://sun9-46.userapi.com/stFP-1BktEnSFC8ZEurEpKZf1iKnT8-F-R6rBQ/LIO_ujkJe4Y.jpg,,"Жилет длинный стеганый на молнии с капюшоном, с отделкой из замши и с лампасами, черный. Арт.4557",8900.0,4557
38,5209494,"Пальто на подкладе из Итальянской валяной серой шерсти ""леопард"". Арт.4551
Состав:
65% шерсть
35% полиэстер
подклад: 50%вискоза, 50%полиэстер",https://sun9-33.userapi.com/0pFhZ8za6pRsf9nunCJKnqtkSIgrujzc1uijng/quWubR-0RHg.jpg,,"Пальто на подкладе из Итальянской валяной серой шерсти ""леопард"". Арт.4551",27500.0,4551
39,5209492,"Жакет из двухстороннего Итальянского драпа, асимметричный, с отлетным карманом, серый. Арт.4420
Состав:
80% шерсть
20% полиамид
Подклад:
100% вискоза",https://sun9-76.userapi.com/N7Ggmi3vHxDTV5korzWIJRg5-koV7bDOE0q9nw/fQZqFPYBQTE.jpg,,"Жакет из двухстороннего Итальянского драпа, асимметричный, с отлетным карманом, сеткой Арт. 4420",15000.0,4420
40,5209442,"Жакет объемный с цельнокроеным рукавом из Итальянской серой вискозы с мохером от Шанель, на подкладе

Состав:
70% шерсть
20% мохер
10% полиэстер
Подклад:
50% вискоза
50% полиэстер",https://sun9-58.userapi.com/-2FJDwFYVuDp55b4v2igJnq-JTAZzrWHtMHBqQ/rxYzdHLAuAg.jpg,,"Жакет объемный с цельн. рукавом из Итальян. серой вискозы с мохером от Шанель, на подкладе. Арт.4553",12790.0,4553
41,5209440,"Платье-туника из трикотажной сетки абстракция с принтом и кружевом, черная

Состав:
1 ткань - 95% нейлон, 5% спандекс
2 ткань - 100% вискоза
3 ткань - 100% полиамид
4 ткань - 100% вискоза",https://sun9-14.userapi.com/ag7QT1ULFbbMGjbfr9zoGYRoxbm6WEFIAcYlJA/cvIZcTtiGo4.jpg,,"Платье-туника из трикотаж. сетки абстракция с принтом и кружевом, черная. Арт.4583",7000.0,4583
42,5209436,"Сарафан-майка с углами из Итальянского батиста, черный

Состав:
100% хлопок",https://sun9-28.userapi.com/YY17hjER3Hke-Lkyv6udceHPB7eFm83WpFz_0A/wiQvPrL9CU4.jpg,,"Сарафан-майка с углами из Итальянского батиста, черный. Арт.4585",6000.0,4585
43,5209434,"Жакет без подклада, из Итальянской вискозы с крапивой, комбинированной с сеткой

Состав:
65% вискоза
34% крапива
1% шелк
Отделка:
95% нейлон
5% спандекс",https://sun9-30.userapi.com/t_2kOWSLOc9UxGfimuo47G67AwFsxQLYJ_RVvg/KMhE37vKb2I.jpg,,"Жакет без подклада, из Итальян. вискозы с крапивой, комбинир. с сеткой. Арт.4552",7310.0,4552
44,5209425,"Жакет приталенный с оборкой по планке и низу, с буфами на рукавах, из итальянского тонкого хлопка, черный

Состав:
97% хлопок
3% эластан",https://sun9-22.userapi.com/IU6hqKtZmxiHmoqj3HbQVeAp91mTGwv0k053Hw/Onz4FGs57Z4.jpg,,"Жакет притал. с обор. по планке и низу, с буфами на рукав, из итальян. тонкого хлопка, чер. Арт.4586",9000.0,4586
45,5209423,"Жакет приталенный с отлетными карманами и белой отстрочкой из Итальянского х/б атласа со стрейчем, черный

Состав:
51% хлопка
44% вискоза
5% эластан",https://sun9-54.userapi.com/wxDLXOUtfUeJM2tSs8cwTJCzAI0XjSmNNBlQUg/HIr_pWpS2CQ.jpg,,"Жакет притал. с отлет. карманами и белой отстрочкой из Итал. х/б атласа со стрейчем, черн. Арт.4578",12000.0,4578
46,5209422,"Жакет из искусственной замши с цельнокроеным рукавом на молнии, с подрезами, контрастной отстрочкой, черный

Состав:
35% вискоза
60% полиэстер
5% эластан",https://sun9-14.userapi.com/kcOD1x0Yki5_afTuIQjduvyyPR2r_fPLhlMdBA/xnMKetM3-Ss.jpg,,"Жакет из искус. замши с цельн. рукавом на молнии, с подрезами, контр. отстрочкой, черн. Арт.4554",7810.0,4554
47,5209421,"Платье ярусное на резинках с рукавами 3/4 из хлопка с лайкрой, черное

Состав:
70% вискоза
27% нейлон
3% спандекс",https://sun9-55.userapi.com/3SgPlfa9r-2WyYW7FRGB2lMx9D9yT8gZBb8eNQ/7r_F9Xs7Q9c.jpg,,"Платье ярусное на резинках с рукавами 3/4 из хлопка с лайкрой, черное. Арт.4561",7000.0,4561
48,5209420,"Сюртук бохо льняной с драпированным воротом, с углами, серо-голубой Италия

Состав:
88% лен
9% полиамид
5% эластан",https://sun9-50.userapi.com/XdsIlzAGQ9wf5TIAWsZxr8y1RSNd-r0oNOBoCw/8IPN9MW-zhU.jpg,,"Сюртук бохо льняной с драпированным воротом, с углами, серо-голубой Италия. Арт. 4584",8500.0,4584
49,5209419,"Джемпер бохо свободный из шерсти, шелка с вышивкой, серый

Состав:
1 ткань - 75% шерсть, 25% полиэстер
2 ткань - 20% шерсть, 80% полиэстер
3 ткань - 70% шерсть, 12% лен,18% полиамид
4 ткань - 100% шелк",https://sun9-6.userapi.com/s0VoPbOL6g6FExKUfSo1Y8JjwR4CTOogvmXtwg/ryGv_FL_JAg.jpg,,"Джемпер бохо свободный из шерсти, шелка с вышивкой, серый. Арт.4581",9000.0,4581
50,5209417,"Жакет ""бохо"" из очень красивого горчичного муслина  - нежнейшая вещь из хлопка. Просто невероятно уютная ткань ... Жакет очень свободный, с цельнокроенными рукавами, на застежке спереди, с карманчиками ""в рамку""...  Прекрасно дополнит такую же муслиновую юбку (по цветам есть выбор), или юбку из жатого батиста, или свободные брючки, кюлоты, палаццо или джинсы. С сандалиями, шлёпанцами, с длинной или короткой майкой, - комплекты могут получиться просто улётные! 

Состав:
100% хлопок",https://sun9-46.userapi.com/dBqcolcSpiNKA3m-yRfujFVmG7bmLKAeAHMfQw/bP4PosVSeZ4.jpg,,"Жакет ""бохо"" горчичный муслин. Арт.4544",4500.0,4544
51,5209414,"Жакет ""бохо"" из очень красивого голубого муслина  - нежнейшая вещь из хлопка. Просто невероятно уютная ткань ... Жакет очень свободный, с цельнокроенными рукавами, на застежке спереди, с карманчиками ""в рамку""...  Прекрасно дополнит такую же муслиновую юбку (по цветам есть выбор), или юбку из жатого батиста, или свободные брючки, кюлоты, палаццо или джинсы. С сандалиями, шлёпанцами, с длинной или короткой майкой, - комплекты могут получиться просто улётные! 

Состав:
100% хлопок",https://sun9-53.userapi.com/fhRcFr-EIZWNjNp_ZuVcAp_TV2lzzaxW0G75BQ/vmecaNqyTRI.jpg,,"Жакет ""бохо"" голубой муслин. Арт.4545",4500.0,4545
52,5209413,"Жакет ""бохо"" из очень красивого бежевого муслина  - нежнейшая вещь из хлопка. Просто невероятно уютная ткань ... Жакет очень свободный, с цельнокроенными рукавами, на застежке спереди, с карманчиками ""в рамку""...  Прекрасно дополнит такую же муслиновую юбку (по цветам есть выбор), или юбку из жатого батиста, или свободные брючки, кюлоты, палаццо или джинсы. С сандалиями, шлёпанцами, с длинной или короткой майкой, - комплекты могут получиться просто улётные! 

Состав:
100% хлопок",https://sun9-67.userapi.com/rdQre1AdcPniLijMJsVLvR_qabwd-Hdmox4mZg/rEhJI3n6wmo.jpg,,"Жакет ""бохо"" бежевый муслин. Арт.4546",4500.0,4546
53,5209412,"Туника ""гимнастик""  с длинным рукавом, двойная сетка, лиловая

Состав:
95% полиэстер
5% эластан",https://sun9-18.userapi.com/UehBmlHBOehZ7o6Awsx90gI8ESCVpn6cAR3ZUA/mT1nEUceDn0.jpg,,"Туника ""гимнастик""  с длинным рукавом, двойная сетка, лиловая. Арт.4541",2500.0,4541
54,5209411,"Юбка клетчатая полусолнце со сборкой из Итальянского вискозного крепа, серо-розовая

Состав:
100% вискоза",https://sun9-52.userapi.com/8sRWTLeOTgFQ1fnneEUCL9S2ZgdA5LydeZjrmg/SugdTd70AIk.jpg,,"Юбка клетчатая полусолнце со сборкой из Итальянского вискозного крепа, серо-розовая. Арт.4574",8000.0,4574
55,5209410,"Туника с цел. рукавами и горлом из вязаной итальянской шерсти розово-бежевая

Состав:
70% шерсть
30% акрил",https://sun9-13.userapi.com/vf_tfAx6N6thLy7fA2gSP3qUhibQJIRKl7oPNg/LQJdBDvSKsE.jpg,,Туника с цел. рукавами и горлом из вязаной итальянской шерсти розово-бежевая. Арт.4572,6490.0,4572
56,5209409,"Платье ""бохо"" широкое, с цельнокроенными рукавами, с подрезами из муслина изумрудного

Состав:
100% хлопок",https://sun9-28.userapi.com/hAj9dPskm5Q-F1Oz1iMewcV5Ue9q_AHfGBz6oQ/gCs4AFVuMUw.jpg,,"Платье ""бохо"" широкое, с цельнокр. рукавами, с подрезами из муслина изумрудного. Арт.4563",5700.0,4563
57,5209406,"Платье ""бохо"" широкое, с цельнокроенными рукавами, с подрезами из муслина морская волна

Состав:
100% хлопок",https://sun9-46.userapi.com/UD6PjhYRimhcJxngJeuvKf1TEMkXLHslSX9cTA/GVw6NTSyGis.jpg,,"Платье ""бохо"" широкое, с цельн. рукавами, с подрезами из муслина морская волна. Арт.4562",5700.0,4562
58,5209405,"Водолазка теплая приталенная серый меланж

Состав:
95% полиэстер
5% эластан",https://sun9-61.userapi.com/OUUp1KaeiarHO1KGJTiYKC96azN2UOmUbEPing/yHBSpuykIRQ.jpg,,Водолазка теплая приталенная серый меланж. Арт.4571,3300.0,4571
59,5209402,"Жилет длинный стеганый на молнии , с фигурным низом, с капюшоном, оливковый

Состав:
100% полиэстер
Подклад:
50% вискоза
50% полиэстер",https://sun9-3.userapi.com/m5pYtXA14uE1k95H-JOCxhqLeQ7tRkz8DyZm0g/or6HRBDVjoE.jpg,,"Жилет длинный стеганый на молнии , с фигурным низом, с капюшоном, оливковый. Арт.4558",7740.0,4558
60,5209401,"Блуза из Итальянского жаккарда, шелк с вискозой, с цельнокроеным рукавом и драпировкой по центральной части, хаки

Состав:
90% вискоза
10% шелка",https://sun9-12.userapi.com/VBgDJIYbiRRA1xqAX3k9PnMmLS5fNsWOLgbYQA/pWuEFF9YDjw.jpg,,"Блуза из Итальянского жаккарда, шелк с вискозой, с цельнокр. рукавом и драпировкой, хаки. Арт.4569",6150.0,4569
61,5209395,"Джемпер капитоне итальянский трикотаж, золотой

Состав:
100% полиэстер",https://sun9-38.userapi.com/QE9mtjG4ZQEHQnkQNBGNMgvupibTmUm2pp4wNQ/7Lw4-jY9QS4.jpg,,"Джемпер капитоне итальянский трикотаж, золотой. Арт.4580",3600.0,4580
62,5209394,"Жакет ""бохо"" из очень красивого изумрудного муслина  - нежнейшая вещь из хлопка. Просто невероятно уютная ткань ... Жакет очень свободный, с цельнокроенными рукавами, на застежке спереди, с карманчиками ""в рамку""...  Прекрасно дополнит такую же муслиновую юбку (по цветам есть выбор), или юбку из жатого батиста, или свободные брючки, кюлоты, палаццо или джинсы. С сандалиями, шлёпанцами, с длинной или короткой майкой, - комплекты могут получиться просто улётные! 

Состав:
100% хлопок",https://sun9-7.userapi.com/U2jze0NbJlRHTvdGFH8SgFQA9cJNVLKtE4E9RQ/MV8o7etYUgY.jpg,,"Жакет ""бохо"" изумрудный муслин. Арт.4543",4500.0,4543
63,5209393,"Юбка прямая на подкладе из Итальянского шерстяного жаккарда в елочку баклажан. 
Состав:
15% шерсть
10% шелка
75% вискоза
Подклад:
100% полиэстер",https://sun9-71.userapi.com/gCeuFLY8XOEsyM32UKRjOUFqhoHWVLxTh5udkg/Bib_i66eA5w.jpg,,Юбка прямая на подкладе из Итальянского шерстяного жаккарда в елочку баклажан. Арт.4575,5000.0,4575
64,5209392,"Блуза из Итальянского шерстяного жаккарда, с цельнокроеным рукавом, баклажан. 
Состав:
15% шерсть
10% шелк
75% вискоза",https://sun9-28.userapi.com/JQ1e739RHuTRt4y5YsfN2uNm-oshMZGFgPErOw/gE3sSQ2V3AA.jpg,,"Блуза из Итальянского шерстяного жаккарда, с цельнокроеным рукавом, баклажан. Арт.4570",6800.0,4570
65,5209391,"Лонгслив с длинным рукавом бежево-черный рисунок по косой. Арт.4582
Состав:
53% вискоза
44% полиэстер
3% спандекс",https://sun9-5.userapi.com/zYtLWDA13X613caNY6ejXVpLJcTfRsF4GvIr-Q/Mivgz6KB5nA.jpg,,Лонгслив с длинным рукавом бежево-черный рисунок по косой. Арт.4582,2100.0,4582
